C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD                          
C867  EA        NOP                             A:00 X:12 Y:15 P:6E SP:D5                          
C868  A9 00     LDA #$00                        A:00 X:12 Y:15 P:6E SP:D5                          
C86A  85 01     STA $01 = FF                    A:00 X:12 Y:15 P:6E SP:D5                          
C86C  24 01     BIT $01 = 00                    A:00 X:12 Y:15 P:6E SP:D5                          
C86E  38        SEC                             A:00 X:12 Y:15 P:2E SP:D5                          
C86F  A9 FF     LDA #$FF                        A:00 X:12 Y:15 P:2F SP:D5                          
C871  48        PHA                             A:FF X:12 Y:15 P:AD SP:D5                          
C872  A9 00     LDA #$00                        A:FF X:12 Y:15 P:AD SP:D4                          
C874  68        PLA                             A:00 X:12 Y:15 P:2F SP:D4                          
C875  F0 09     BEQ $C880                       A:FF X:12 Y:15 P:AD SP:D5                          
C877  10 07     BPL $C880                       A:FF X:12 Y:15 P:AD SP:D5                          
C879  70 05     BVS $C880                       A:FF X:12 Y:15 P:AD SP:D5                          
C87B  90 03     BCC $C880                       A:FF X:12 Y:15 P:AD SP:D5                          
C87D  4C 84 C8  JMP $C884                       A:FF X:12 Y:15 P:AD SP:D5                          
C884  60        RTS                             A:FF X:12 Y:15 P:AD SP:D5                          
75B3  00        BRK                             A:FF X:12 Y:15 P:AD SP:D7                          
C5F4  40        RTI                             A:FF X:12 Y:15 P:AD SP:D4                          
F5F5  47        ???                             A:FF X:12 Y:15 P:BD SP:D7                          
F5F6  06 20     ASL $20 = 00                    A:FF X:12 Y:15 P:BD SP:D7                          
F5F8  E9 FA     ADC #$FA                        A:FF X:12 Y:15 P:3E SP:D7                          
F5FA  6F        ???                             A:04 X:12 Y:15 P:3D SP:D7                          
F5FB  47        ???                             A:04 X:12 Y:15 P:3D SP:D7                          
F5FC  06 EA     ASL $EA = 00                    A:04 X:12 Y:15 P:3D SP:D7                          
F5FE  EA        NOP                             A:04 X:12 Y:15 P:3E SP:D7                          
F5FF  EA        NOP                             A:04 X:12 Y:15 P:3E SP:D7                          
F600  EA        NOP                             A:04 X:12 Y:15 P:3E SP:D7                          
F601  20 EF FA  JSR $FAEF                       A:04 X:12 Y:15 P:3E SP:D7                          
FAEF  70 2A     BVS $FB1B                       A:04 X:12 Y:15 P:3E SP:D5                          
FAF1  90 28     BCC $FB1B                       A:04 X:12 Y:15 P:3E SP:D5                          
FB1B  85 00     STA $00 = 12                    A:04 X:12 Y:15 P:3E SP:D5                          
FB1D  24 01     BIT $01 = 00                    A:04 X:12 Y:15 P:3E SP:D5                          
FB1F  18        CLC                             A:04 X:12 Y:15 P:3E SP:D5                          
FB20  A9 B3     LDA #$B3                        A:04 X:12 Y:15 P:3E SP:D5                          
FB22  60        RTS                             A:B3 X:12 Y:15 P:BC SP:D5                          
F604  AD 47 06  LDA $0647                       A:B3 X:12 Y:15 P:BC SP:D7                          
F607  C9 52     CMP #$52                        A:37 X:12 Y:15 P:3C SP:D7                          
F609  F0 02     BEQ $F60D                       A:37 X:12 Y:15 P:BC SP:D7                          
F60B  84 00     STY $00 = 04                    A:37 X:12 Y:15 P:BC SP:D7                          
F60D  C8        INY                             A:37 X:12 Y:15 P:BC SP:D7                          
F60E  A9 29     LDA #$29                        A:37 X:12 Y:16 P:3C SP:D7                          
F610  8D 47 06  STA $0647                       A:29 X:12 Y:16 P:3C SP:D7                          
F613  20 FA FA  JSR $FAFA                       A:29 X:12 Y:16 P:3C SP:D7                          
FAFA  B8        CLV                             A:29 X:12 Y:16 P:3C SP:D5                          
FAFB  18        CLC                             A:29 X:12 Y:16 P:3C SP:D5                          
FAFC  A9 42     LDA #$42                        A:29 X:12 Y:16 P:3C SP:D5                          
FAFE  60        RTS                             A:42 X:12 Y:16 P:3C SP:D5                          
F616  6F        ???                             A:42 X:12 Y:16 P:3C SP:D7                          
F617  47        ???                             A:42 X:12 Y:16 P:3C SP:D7                          
F618  06 EA     ASL $EA = 00                    A:42 X:12 Y:16 P:3C SP:D7                          
F61A  EA        NOP                             A:42 X:12 Y:16 P:3E SP:D7                          
F61B  EA        NOP                             A:42 X:12 Y:16 P:3E SP:D7                          
F61C  EA        NOP                             A:42 X:12 Y:16 P:3E SP:D7                          
F61D  20 FF FA  JSR $FAFF                       A:42 X:12 Y:16 P:3E SP:D7                          
FAFF  70 1A     BVS $FB1B                       A:42 X:12 Y:16 P:3E SP:D5                          
FB01  30 18     BMI $FB1B                       A:42 X:12 Y:16 P:3E SP:D5                          
FB03  B0 16     BCS $FB1B                       A:42 X:12 Y:16 P:3E SP:D5                          
FB05  C9 57     CMP #$57                        A:42 X:12 Y:16 P:3E SP:D5                          
FB07  D0 12     BNE $FB1B                       A:42 X:12 Y:16 P:BC SP:D5                          
FB1B  85 00     STA $00 = 15                    A:42 X:12 Y:16 P:BC SP:D5                          
FB1D  24 01     BIT $01 = 00                    A:42 X:12 Y:16 P:BC SP:D5                          
FB1F  18        CLC                             A:42 X:12 Y:16 P:3E SP:D5                          
FB20  A9 B3     LDA #$B3                        A:42 X:12 Y:16 P:3E SP:D5                          
FB22  60        RTS                             A:B3 X:12 Y:16 P:BC SP:D5                          
F620  AD 47 06  LDA $0647                       A:B3 X:12 Y:16 P:BC SP:D7                          
F623  C9 14     CMP #$14                        A:29 X:12 Y:16 P:3C SP:D7                          
F625  F0 02     BEQ $F629                       A:29 X:12 Y:16 P:3D SP:D7                          
F627  84 00     STY $00 = 42                    A:29 X:12 Y:16 P:3D SP:D7                          
F629  C8        INY                             A:29 X:12 Y:16 P:3D SP:D7                          
F62A  A9 37     LDA #$37                        A:29 X:12 Y:17 P:3D SP:D7                          
F62C  8D 47 06  STA $0647                       A:37 X:12 Y:17 P:3D SP:D7                          
F62F  20 0A FB  JSR $FB0A                       A:37 X:12 Y:17 P:3D SP:D7                          
FB0A  24 01     BIT $01 = 00                    A:37 X:12 Y:17 P:3D SP:D5                          
FB0C  38        SEC                             A:37 X:12 Y:17 P:3F SP:D5                          
FB0D  A9 75     LDA #$75                        A:37 X:12 Y:17 P:3F SP:D5                          
FB0F  60        RTS                             A:75 X:12 Y:17 P:3D SP:D5                          
F632  6F        ???                             A:75 X:12 Y:17 P:3D SP:D7                          
F633  47        ???                             A:75 X:12 Y:17 P:3D SP:D7                          
F634  06 EA     ASL $EA = 00                    A:75 X:12 Y:17 P:3D SP:D7                          
F636  EA        NOP                             A:75 X:12 Y:17 P:3E SP:D7                          
F637  EA        NOP                             A:75 X:12 Y:17 P:3E SP:D7                          
F638  EA        NOP                             A:75 X:12 Y:17 P:3E SP:D7                          
F639  20 10 FB  JSR $FB10                       A:75 X:12 Y:17 P:3E SP:D7                          
FB10  70 09     BVS $FB1B                       A:75 X:12 Y:17 P:3E SP:D5                          
FB12  30 07     BMI $FB1B                       A:75 X:12 Y:17 P:3E SP:D5                          
FB14  90 05     BCC $FB1B                       A:75 X:12 Y:17 P:3E SP:D5                          
FB1B  85 00     STA $00 = 16                    A:75 X:12 Y:17 P:3E SP:D5                          
FB1D  24 01     BIT $01 = 00                    A:75 X:12 Y:17 P:3E SP:D5                          
FB1F  18        CLC                             A:75 X:12 Y:17 P:3E SP:D5                          
FB20  A9 B3     LDA #$B3                        A:75 X:12 Y:17 P:3E SP:D5                          
FB22  60        RTS                             A:B3 X:12 Y:17 P:BC SP:D5                          
F63C  AD 47 06  LDA $0647                       A:B3 X:12 Y:17 P:BC SP:D7                          
F63F  C9 9B     CMP #$9B                        A:37 X:12 Y:17 P:3C SP:D7                          
F641  F0 02     BEQ $F645                       A:37 X:12 Y:17 P:BC SP:D7                          
F643  84 00     STY $00 = 75                    A:37 X:12 Y:17 P:BC SP:D7                          
F645  A9 A5     LDA #$A5                        A:37 X:12 Y:17 P:BC SP:D7                          
F647  8D 47 06  STA $0647                       A:A5 X:12 Y:17 P:BC SP:D7                          
F64A  A9 48     LDA #$48                        A:A5 X:12 Y:17 P:BC SP:D7                          
F64C  85 45     STA $45 = 48                    A:48 X:12 Y:17 P:3C SP:D7                          
F64E  A9 05     LDA #$05                        A:48 X:12 Y:17 P:3C SP:D7                          
F650  85 46     STA $46 = 05                    A:05 X:12 Y:17 P:3C SP:D7                          
F652  A0 FF     LDY #$FF                        A:05 X:12 Y:17 P:3C SP:D7                          
F654  20 E9 FA  JSR $FAE9                       A:05 X:12 Y:FF P:BC SP:D7                          
FAE9  24 01     BIT $01 = 00                    A:05 X:12 Y:FF P:BC SP:D5                          
FAEB  18        CLC                             A:05 X:12 Y:FF P:3E SP:D5                          
FAEC  A9 B2     LDA #$B2                        A:05 X:12 Y:FF P:3E SP:D5                          
FAEE  60        RTS                             A:B2 X:12 Y:FF P:BC SP:D5                          
F657  73        ???                             A:B2 X:12 Y:FF P:BC SP:D7                          
F658  45 EA     EOR $EA = 00                    A:B2 X:12 Y:FF P:BC SP:D7                          
F65A  EA        NOP                             A:B2 X:12 Y:FF P:BC SP:D7                          
F65B  08        PHP                             A:B2 X:12 Y:FF P:BC SP:D7                          
F65C  48        PHA                             A:B2 X:12 Y:FF P:BC SP:D6                          
F65D  A0 0A     LDY #$0A                        A:B2 X:12 Y:FF P:BC SP:D5                          
F65F  68        PLA                             A:B2 X:12 Y:0A P:3C SP:D5                          
F660  28        PLP                             A:B2 X:12 Y:0A P:BC SP:D6                          
F661  20 EF FA  JSR $FAEF                       A:B2 X:12 Y:0A P:AC SP:D7                          
FAEF  70 2A     BVS $FB1B                       A:B2 X:12 Y:0A P:AC SP:D5                          
FAF1  90 28     BCC $FB1B                       A:B2 X:12 Y:0A P:AC SP:D5                          
FB1B  85 00     STA $00 = 17                    A:B2 X:12 Y:0A P:AC SP:D5                          
FB1D  24 01     BIT $01 = 00                    A:B2 X:12 Y:0A P:AC SP:D5                          
FB1F  18        CLC                             A:B2 X:12 Y:0A P:2E SP:D5                          
FB20  A9 B3     LDA #$B3                        A:B2 X:12 Y:0A P:2E SP:D5                          
FB22  60        RTS                             A:B3 X:12 Y:0A P:AC SP:D5                          
F664  AD 47 06  LDA $0647                       A:B3 X:12 Y:0A P:AC SP:D7                          
F667  C9 52     CMP #$52                        A:A5 X:12 Y:0A P:AC SP:D7                          
F669  F0 02     BEQ $F66D                       A:A5 X:12 Y:0A P:2D SP:D7                          
F66B  84 00     STY $00 = B2                    A:A5 X:12 Y:0A P:2D SP:D7                          
F66D  A0 FF     LDY #$FF                        A:A5 X:12 Y:0A P:2D SP:D7                          
F66F  A9 29     LDA #$29                        A:A5 X:12 Y:FF P:AD SP:D7                          
F671  8D 47 06  STA $0647                       A:29 X:12 Y:FF P:2D SP:D7                          
F674  20 FA FA  JSR $FAFA                       A:29 X:12 Y:FF P:2D SP:D7                          
FAFA  B8        CLV                             A:29 X:12 Y:FF P:2D SP:D5                          
FAFB  18        CLC                             A:29 X:12 Y:FF P:2D SP:D5                          
FAFC  A9 42     LDA #$42                        A:29 X:12 Y:FF P:2C SP:D5                          
FAFE  60        RTS                             A:42 X:12 Y:FF P:2C SP:D5                          
F677  73        ???                             A:42 X:12 Y:FF P:2C SP:D7                          
F678  45 EA     EOR $EA = 00                    A:42 X:12 Y:FF P:2C SP:D7                          
F67A  EA        NOP                             A:42 X:12 Y:FF P:2C SP:D7                          
F67B  08        PHP                             A:42 X:12 Y:FF P:2C SP:D7                          
F67C  48        PHA                             A:42 X:12 Y:FF P:2C SP:D6                          
F67D  A0 0B     LDY #$0B                        A:42 X:12 Y:FF P:2C SP:D5                          
F67F  68        PLA                             A:42 X:12 Y:0B P:2C SP:D5                          
F680  28        PLP                             A:42 X:12 Y:0B P:2C SP:D6                          
F681  20 FF FA  JSR $FAFF                       A:42 X:12 Y:0B P:2C SP:D7                          
FAFF  70 1A     BVS $FB1B                       A:42 X:12 Y:0B P:2C SP:D5                          
FB01  30 18     BMI $FB1B                       A:42 X:12 Y:0B P:2C SP:D5                          
FB03  B0 16     BCS $FB1B                       A:42 X:12 Y:0B P:2C SP:D5                          
FB05  C9 57     CMP #$57                        A:42 X:12 Y:0B P:2C SP:D5                          
FB07  D0 12     BNE $FB1B                       A:42 X:12 Y:0B P:AC SP:D5                          
FB1B  85 00     STA $00 = 0A                    A:42 X:12 Y:0B P:AC SP:D5                          
FB1D  24 01     BIT $01 = 00                    A:42 X:12 Y:0B P:AC SP:D5                          
FB1F  18        CLC                             A:42 X:12 Y:0B P:2E SP:D5                          
FB20  A9 B3     LDA #$B3                        A:42 X:12 Y:0B P:2E SP:D5                          
FB22  60        RTS                             A:B3 X:12 Y:0B P:AC SP:D5                          
F684  AD 47 06  LDA $0647                       A:B3 X:12 Y:0B P:AC SP:D7                          
F687  C9 14     CMP #$14                        A:29 X:12 Y:0B P:2C SP:D7                          
F689  F0 02     BEQ $F68D                       A:29 X:12 Y:0B P:2D SP:D7                          
F68B  84 00     STY $00 = 42                    A:29 X:12 Y:0B P:2D SP:D7                          
F68D  A0 FF     LDY #$FF                        A:29 X:12 Y:0B P:2D SP:D7                          
F68F  A9 37     LDA #$37                        A:29 X:12 Y:FF P:AD SP:D7                          
F691  8D 47 06  STA $0647                       A:37 X:12 Y:FF P:2D SP:D7                          
F694  20 0A FB  JSR $FB0A                       A:37 X:12 Y:FF P:2D SP:D7                          
FB0A  24 01     BIT $01 = 00                    A:37 X:12 Y:FF P:2D SP:D5                          
FB0C  38        SEC                             A:37 X:12 Y:FF P:2F SP:D5                          
FB0D  A9 75     LDA #$75                        A:37 X:12 Y:FF P:2F SP:D5                          
FB0F  60        RTS                             A:75 X:12 Y:FF P:2D SP:D5                          
F697  73        ???                             A:75 X:12 Y:FF P:2D SP:D7                          
F698  45 EA     EOR $EA = 00                    A:75 X:12 Y:FF P:2D SP:D7                          
F69A  EA        NOP                             A:75 X:12 Y:FF P:2D SP:D7                          
F69B  08        PHP                             A:75 X:12 Y:FF P:2D SP:D7                          
F69C  48        PHA                             A:75 X:12 Y:FF P:2D SP:D6                          
F69D  A0 0C     LDY #$0C                        A:75 X:12 Y:FF P:2D SP:D5                          
F69F  68        PLA                             A:75 X:12 Y:0C P:2D SP:D5                          
F6A0  28        PLP                             A:75 X:12 Y:0C P:2D SP:D6                          
F6A1  20 10 FB  JSR $FB10                       A:75 X:12 Y:0C P:2D SP:D7                          
FB10  70 09     BVS $FB1B                       A:75 X:12 Y:0C P:2D SP:D5                          
FB12  30 07     BMI $FB1B                       A:75 X:12 Y:0C P:2D SP:D5                          
FB14  90 05     BCC $FB1B                       A:75 X:12 Y:0C P:2D SP:D5                          
FB16  C9 11     CMP #$11                        A:75 X:12 Y:0C P:2D SP:D5                          
FB18  D0 01     BNE $FB1B                       A:75 X:12 Y:0C P:2D SP:D5                          
FB1B  85 00     STA $00 = 0B                    A:75 X:12 Y:0C P:2D SP:D5                          
FB1D  24 01     BIT $01 = 00                    A:75 X:12 Y:0C P:2D SP:D5                          
FB1F  18        CLC                             A:75 X:12 Y:0C P:2F SP:D5                          
FB20  A9 B3     LDA #$B3                        A:75 X:12 Y:0C P:2E SP:D5                          
FB22  60        RTS                             A:B3 X:12 Y:0C P:AC SP:D5                          
F6A4  AD 47 06  LDA $0647                       A:B3 X:12 Y:0C P:AC SP:D7                          
F6A7  C9 9B     CMP #$9B                        A:37 X:12 Y:0C P:2C SP:D7                          
F6A9  F0 02     BEQ $F6AD                       A:37 X:12 Y:0C P:AC SP:D7                          
F6AB  84 00     STY $00 = 75                    A:37 X:12 Y:0C P:AC SP:D7                          
F6AD  A0 0D     LDY #$0D                        A:37 X:12 Y:0C P:AC SP:D7                          
F6AF  A2 FF     LDX #$FF                        A:37 X:12 Y:0D P:2C SP:D7                          
F6B1  A9 A5     LDA #$A5                        A:37 X:FF Y:0D P:AC SP:D7                          
F6B3  85 47     STA $47 = 37                    A:A5 X:FF Y:0D P:AC SP:D7                          
F6B5  20 E9 FA  JSR $FAE9                       A:A5 X:FF Y:0D P:AC SP:D7                          
FAE9  24 01     BIT $01 = 00                    A:A5 X:FF Y:0D P:AC SP:D5                          
FAEB  18        CLC                             A:A5 X:FF Y:0D P:2E SP:D5                          
FAEC  A9 B2     LDA #$B2                        A:A5 X:FF Y:0D P:2E SP:D5                          
FAEE  60        RTS                             A:B2 X:FF Y:0D P:AC SP:D5                          
F6B8  77        ???                             A:B2 X:FF Y:0D P:AC SP:D7                          
F6B9  48        PHA                             A:B2 X:FF Y:0D P:AC SP:D7                          
F6BA  EA        NOP                             A:B2 X:FF Y:0D P:AC SP:D6                          
F6BB  EA        NOP                             A:B2 X:FF Y:0D P:AC SP:D6                          
F6BC  EA        NOP                             A:B2 X:FF Y:0D P:AC SP:D6                          
F6BD  EA        NOP                             A:B2 X:FF Y:0D P:AC SP:D6                          
F6BE  20 EF FA  JSR $FAEF                       A:B2 X:FF Y:0D P:AC SP:D6                          
FAEF  70 2A     BVS $FB1B                       A:B2 X:FF Y:0D P:AC SP:D4                          
FAF1  90 28     BCC $FB1B                       A:B2 X:FF Y:0D P:AC SP:D4                          
FB1B  85 00     STA $00 = 0C                    A:B2 X:FF Y:0D P:AC SP:D4                          
FB1D  24 01     BIT $01 = 00                    A:B2 X:FF Y:0D P:AC SP:D4                          
FB1F  18        CLC                             A:B2 X:FF Y:0D P:2E SP:D4                          
FB20  A9 B3     LDA #$B3                        A:B2 X:FF Y:0D P:2E SP:D4                          
FB22  60        RTS                             A:B3 X:FF Y:0D P:AC SP:D4                          
F6C1  A5 47     LDA $47 = A5                    A:B3 X:FF Y:0D P:AC SP:D6                          
F6C3  C9 52     CMP #$52                        A:A5 X:FF Y:0D P:AC SP:D6                          
F6C5  F0 02     BEQ $F6C9                       A:A5 X:FF Y:0D P:2D SP:D6                          
F6C7  84 00     STY $00 = B2                    A:A5 X:FF Y:0D P:2D SP:D6                          
F6C9  C8        INY                             A:A5 X:FF Y:0D P:2D SP:D6                          
F6CA  A9 29     LDA #$29                        A:A5 X:FF Y:0E P:2D SP:D6                          
F6CC  85 47     STA $47 = A5                    A:29 X:FF Y:0E P:2D SP:D6                          
F6CE  20 FA FA  JSR $FAFA                       A:29 X:FF Y:0E P:2D SP:D6                          
FAFA  B8        CLV                             A:29 X:FF Y:0E P:2D SP:D4                          
FAFB  18        CLC                             A:29 X:FF Y:0E P:2D SP:D4                          
FAFC  A9 42     LDA #$42                        A:29 X:FF Y:0E P:2C SP:D4                          
FAFE  60        RTS                             A:42 X:FF Y:0E P:2C SP:D4                          
F6D1  77        ???                             A:42 X:FF Y:0E P:2C SP:D6                          
F6D2  48        PHA                             A:42 X:FF Y:0E P:2C SP:D6                          
F6D3  EA        NOP                             A:42 X:FF Y:0E P:2C SP:D5                          
F6D4  EA        NOP                             A:42 X:FF Y:0E P:2C SP:D5                          
F6D5  EA        NOP                             A:42 X:FF Y:0E P:2C SP:D5                          
F6D6  EA        NOP                             A:42 X:FF Y:0E P:2C SP:D5                          
F6D7  20 FF FA  JSR $FAFF                       A:42 X:FF Y:0E P:2C SP:D5                          
FAFF  70 1A     BVS $FB1B                       A:42 X:FF Y:0E P:2C SP:D3                          
FB01  30 18     BMI $FB1B                       A:42 X:FF Y:0E P:2C SP:D3                          
FB03  B0 16     BCS $FB1B                       A:42 X:FF Y:0E P:2C SP:D3                          
FB05  C9 57     CMP #$57                        A:42 X:FF Y:0E P:2C SP:D3                          
FB07  D0 12     BNE $FB1B                       A:42 X:FF Y:0E P:AC SP:D3                          
FB1B  85 00     STA $00 = 0D                    A:42 X:FF Y:0E P:AC SP:D3                          
FB1D  24 01     BIT $01 = 00                    A:42 X:FF Y:0E P:AC SP:D3                          
FB1F  18        CLC                             A:42 X:FF Y:0E P:2E SP:D3                          
FB20  A9 B3     LDA #$B3                        A:42 X:FF Y:0E P:2E SP:D3                          
FB22  60        RTS                             A:B3 X:FF Y:0E P:AC SP:D3                          
F6DA  A5 47     LDA $47 = 29                    A:B3 X:FF Y:0E P:AC SP:D5                          
F6DC  C9 14     CMP #$14                        A:29 X:FF Y:0E P:2C SP:D5                          
F6DE  F0 02     BEQ $F6E2                       A:29 X:FF Y:0E P:2D SP:D5                          
F6E0  84 00     STY $00 = 42                    A:29 X:FF Y:0E P:2D SP:D5                          
F6E2  C8        INY                             A:29 X:FF Y:0E P:2D SP:D5                          
F6E3  A9 37     LDA #$37                        A:29 X:FF Y:0F P:2D SP:D5                          
F6E5  85 47     STA $47 = 29                    A:37 X:FF Y:0F P:2D SP:D5                          
F6E7  20 0A FB  JSR $FB0A                       A:37 X:FF Y:0F P:2D SP:D5                          
FB0A  24 01     BIT $01 = 00                    A:37 X:FF Y:0F P:2D SP:D3                          
FB0C  38        SEC                             A:37 X:FF Y:0F P:2F SP:D3                          
FB0D  A9 75     LDA #$75                        A:37 X:FF Y:0F P:2F SP:D3                          
FB0F  60        RTS                             A:75 X:FF Y:0F P:2D SP:D3                          
F6EA  77        ???                             A:75 X:FF Y:0F P:2D SP:D5                          
F6EB  48        PHA                             A:75 X:FF Y:0F P:2D SP:D5                          
F6EC  EA        NOP                             A:75 X:FF Y:0F P:2D SP:D4                          
F6ED  EA        NOP                             A:75 X:FF Y:0F P:2D SP:D4                          
F6EE  EA        NOP                             A:75 X:FF Y:0F P:2D SP:D4                          
F6EF  EA        NOP                             A:75 X:FF Y:0F P:2D SP:D4                          
F6F0  20 10 FB  JSR $FB10                       A:75 X:FF Y:0F P:2D SP:D4                          
FB10  70 09     BVS $FB1B                       A:75 X:FF Y:0F P:2D SP:D2                          
FB12  30 07     BMI $FB1B                       A:75 X:FF Y:0F P:2D SP:D2                          
FB14  90 05     BCC $FB1B                       A:75 X:FF Y:0F P:2D SP:D2                          
FB16  C9 11     CMP #$11                        A:75 X:FF Y:0F P:2D SP:D2                          
FB18  D0 01     BNE $FB1B                       A:75 X:FF Y:0F P:2D SP:D2                          
FB1B  85 00     STA $00 = 0E                    A:75 X:FF Y:0F P:2D SP:D2                          
FB1D  24 01     BIT $01 = 00                    A:75 X:FF Y:0F P:2D SP:D2                          
FB1F  18        CLC                             A:75 X:FF Y:0F P:2F SP:D2                          
FB20  A9 B3     LDA #$B3                        A:75 X:FF Y:0F P:2E SP:D2                          
FB22  60        RTS                             A:B3 X:FF Y:0F P:AC SP:D2                          
F6F3  A5 47     LDA $47 = 37                    A:B3 X:FF Y:0F P:AC SP:D4                          
F6F5  C9 9B     CMP #$9B                        A:37 X:FF Y:0F P:2C SP:D4                          
F6F7  F0 02     BEQ $F6FB                       A:37 X:FF Y:0F P:AC SP:D4                          
F6F9  84 00     STY $00 = 75                    A:37 X:FF Y:0F P:AC SP:D4                          
F6FB  A9 A5     LDA #$A5                        A:37 X:FF Y:0F P:AC SP:D4                          
F6FD  8D 47 06  STA $0647                       A:A5 X:FF Y:0F P:AC SP:D4                          
F700  A0 FF     LDY #$FF                        A:A5 X:FF Y:0F P:AC SP:D4                          
F702  20 E9 FA  JSR $FAE9                       A:A5 X:FF Y:FF P:AC SP:D4                          
FAE9  24 01     BIT $01 = 00                    A:A5 X:FF Y:FF P:AC SP:D2                          
FAEB  18        CLC                             A:A5 X:FF Y:FF P:2E SP:D2                          
FAEC  A9 B2     LDA #$B2                        A:A5 X:FF Y:FF P:2E SP:D2                          
FAEE  60        RTS                             A:B2 X:FF Y:FF P:AC SP:D2                          
F705  7B        ???                             A:B2 X:FF Y:FF P:AC SP:D4                          
F706  48        PHA                             A:B2 X:FF Y:FF P:AC SP:D4                          
F707  05 EA     ORA $EA = 00                    A:B2 X:FF Y:FF P:AC SP:D3                          
F709  EA        NOP                             A:B2 X:FF Y:FF P:AC SP:D3                          
F70A  08        PHP                             A:B2 X:FF Y:FF P:AC SP:D3                          
F70B  48        PHA                             A:B2 X:FF Y:FF P:AC SP:D2                          
F70C  A0 10     LDY #$10                        A:B2 X:FF Y:FF P:AC SP:D1                          
F70E  68        PLA                             A:B2 X:FF Y:10 P:2C SP:D1                          
F70F  28        PLP                             A:B2 X:FF Y:10 P:AC SP:D2                          
F710  20 EF FA  JSR $FAEF                       A:B2 X:FF Y:10 P:AC SP:D3                          
FAEF  70 2A     BVS $FB1B                       A:B2 X:FF Y:10 P:AC SP:D1                          
FAF1  90 28     BCC $FB1B                       A:B2 X:FF Y:10 P:AC SP:D1                          
FB1B  85 00     STA $00 = 0F                    A:B2 X:FF Y:10 P:AC SP:D1                          
FB1D  24 01     BIT $01 = 00                    A:B2 X:FF Y:10 P:AC SP:D1                          
FB1F  18        CLC                             A:B2 X:FF Y:10 P:2E SP:D1                          
FB20  A9 B3     LDA #$B3                        A:B2 X:FF Y:10 P:2E SP:D1                          
FB22  60        RTS                             A:B3 X:FF Y:10 P:AC SP:D1                          
F713  AD 47 06  LDA $0647                       A:B3 X:FF Y:10 P:AC SP:D3                          
F716  C9 52     CMP #$52                        A:A5 X:FF Y:10 P:AC SP:D3                          
F718  F0 02     BEQ $F71C                       A:A5 X:FF Y:10 P:2D SP:D3                          
F71A  84 00     STY $00 = B2                    A:A5 X:FF Y:10 P:2D SP:D3                          
F71C  A0 FF     LDY #$FF                        A:A5 X:FF Y:10 P:2D SP:D3                          
F71E  A9 29     LDA #$29                        A:A5 X:FF Y:FF P:AD SP:D3                          
F720  8D 47 06  STA $0647                       A:29 X:FF Y:FF P:2D SP:D3                          
F723  20 FA FA  JSR $FAFA                       A:29 X:FF Y:FF P:2D SP:D3                          
FAFA  B8        CLV                             A:29 X:FF Y:FF P:2D SP:D1                          
FAFB  18        CLC                             A:29 X:FF Y:FF P:2D SP:D1                          
FAFC  A9 42     LDA #$42                        A:29 X:FF Y:FF P:2C SP:D1                          
FAFE  60        RTS                             A:42 X:FF Y:FF P:2C SP:D1                          
F726  7B        ???                             A:42 X:FF Y:FF P:2C SP:D3                          
F727  48        PHA                             A:42 X:FF Y:FF P:2C SP:D3                          
F728  05 EA     ORA $EA = 00                    A:42 X:FF Y:FF P:2C SP:D2                          
F72A  EA        NOP                             A:42 X:FF Y:FF P:2C SP:D2                          
F72B  08        PHP                             A:42 X:FF Y:FF P:2C SP:D2                          
F72C  48        PHA                             A:42 X:FF Y:FF P:2C SP:D1                          
F72D  A0 11     LDY #$11                        A:42 X:FF Y:FF P:2C SP:D0                          
F72F  68        PLA                             A:42 X:FF Y:11 P:2C SP:D0                          
F730  28        PLP                             A:42 X:FF Y:11 P:2C SP:D1                          
F731  20 FF FA  JSR $FAFF                       A:42 X:FF Y:11 P:2C SP:D2                          
FAFF  70 1A     BVS $FB1B                       A:42 X:FF Y:11 P:2C SP:D0                          
FB01  30 18     BMI $FB1B                       A:42 X:FF Y:11 P:2C SP:D0                          
FB03  B0 16     BCS $FB1B                       A:42 X:FF Y:11 P:2C SP:D0                          
FB05  C9 57     CMP #$57                        A:42 X:FF Y:11 P:2C SP:D0                          
FB07  D0 12     BNE $FB1B                       A:42 X:FF Y:11 P:AC SP:D0                          
FB1B  85 00     STA $00 = 10                    A:42 X:FF Y:11 P:AC SP:D0                          
FB1D  24 01     BIT $01 = 00                    A:42 X:FF Y:11 P:AC SP:D0                          
FB1F  18        CLC                             A:42 X:FF Y:11 P:2E SP:D0                          
FB20  A9 B3     LDA #$B3                        A:42 X:FF Y:11 P:2E SP:D0                          
FB22  60        RTS                             A:B3 X:FF Y:11 P:AC SP:D0                          
F734  AD 47 06  LDA $0647                       A:B3 X:FF Y:11 P:AC SP:D2                          
F737  C9 14     CMP #$14                        A:29 X:FF Y:11 P:2C SP:D2                          
F739  F0 02     BEQ $F73D                       A:29 X:FF Y:11 P:2D SP:D2                          
F73B  84 00     STY $00 = 42                    A:29 X:FF Y:11 P:2D SP:D2                          
F73D  A0 FF     LDY #$FF                        A:29 X:FF Y:11 P:2D SP:D2                          
F73F  A9 37     LDA #$37                        A:29 X:FF Y:FF P:AD SP:D2                          
